order_id,customer_id,product_id,order_timestamp,order_total,quantity,payment_method,shipping_method,shipping_street,shipping_city,shipping_state,shipping_zip_code,shipping_country,order_status,discount_amount,tax_amount
8de9c056-242f-4217-84c3-01b3428639c9,581c5e07-2c4d-4aea-9c05-4ea2cc97dcf5,eed95c0c-3957-4386-ab83-13390e44d9ab,2025-06-19T17:54:59,430.15,1,NetBanking,One‑Day,7052 Fred Mews,"Jacksonhaven,",MP,42493,USA,Delivered,30.38,31.86
1e42daef-70bc-456f-9778-0ff9929c64a3,9c601c86-8a05-45ba-abca-eaa1c7b47aa9,25e6926c-a87d-4a70-8695-e758c0c8cf03,2025-05-23T23:51:37,224.32,2,Credit Card,Two‑Day,2498 Reeves Fields Suite 134,"New Kimberlyside,",AR,95501,USA,Returned,26.16,16.62
70ca7b8f-9e05-44a8-b968-51156bcae595,17ace58f-387c-4f98-942c-883c5f0a58c7,3fe0b281-1a16-4ee7-844e-37661238e7ea,2025-07-13T08:47:09,901.14,2,NetBanking,Expedited,75264 Mccall Rapids,"South Melaniefort,",PA,05079,USA,Delivered,133.59,66.75
d3ff6093-0a8d-420c-833e-f887ccaf36b9,165029fd-0e9e-4cba-aa80-e7366398dc6e,0ca4dd4f-2053-4a24-b0de-319d0634b7cb,2025-08-30T09:00:20,176.17,2,PayPal,Two‑Day,31082 Johnson Union,"New Adam,",TN,31420,USA,Pending,4.4,13.05
5da54271-72e9-4b2b-ae0d-58751b194dc7,05d93c02-6d55-4867-9751-ad7cf1f1b847,652b1145-b109-489a-bc9c-83cdf3c12969,2025-08-11T16:36:01,271.53,1,NetBanking,Standard Ground,6904 Olsen Bypass,"Rebeccaburgh,",NM,25620,USA,Returned,29.18,20.11
76ebdd7e-1294-4cce-bcfc-a164c89a4cea,e679b6ee-abcb-4677-8f3f-2ca3f4796da2,ceb94cdd-b36c-4952-a295-25bcedfbb027,2025-08-29T23:47:26,374.76,1,NetBanking,Two‑Day,696 Jose Ways Apt. 922,"East Rachel,",SC,59470,USA,Processing,109.4,27.76
8ac3e899-5908-4071-bb30-a8bf17e03132,ac21310f-3252-4204-8368-6477ffef259d,cb5d2659-7f55-4fec-9edc-01857f9f53ad,2025-09-20T04:25:11,262.63,5,NetBanking,Expedited,643 Kim Loaf Apt. 034,"Santosview,",MT,56810,USA,Shipped,79.07,19.45
b50060c4-68c1-4397-b1b0-092bcf9fa077,e69da8b0-e425-48ad-81dc-b34c69207cff,1a99b201-77f2-4eeb-a7e4-527cbcb6b36f,2025-06-23T17:17:43,844.27,2,Debit Card,Expedited,170 Rebecca Points,"Jonesfort,",NC,11322,USA,Returned,0.49,62.54
a7e974be-9fb8-46f4-aa0f-2539fe268879,2804a207-982a-4287-b51e-10f0229817ec,13376d21-3bdb-4bbc-af23-1168bd8bd0f0,2025-06-12T02:53:04,424.19,3,Debit Card,Two‑Day,9931 Haley View,"Rebeccahaven,",PW,16730,USA,Returned,126.23,31.42
39003676-25f8-4074-8206-18b8cf40d90a,dbc5c7e0-6b5f-4975-b60f-50cd4b4d9a0b,41b53963-e967-4935-8341-b6b33bad8bc7,2025-07-30T12:55:01,1188.53,4,Debit Card,Standard Ground,5479 Douglas Trail,"Schwartzchester,",SC,61526,USA,Shipped,329.83,88.04
71539d32-dfb3-4348-b746-12509fc1cb53,5db4e3c1-699c-4f37-ad4e-bbdbbae1945a,82462d96-2d99-4d57-8e55-24e2fd950b50,2025-09-13T05:34:48,331.14,1,Debit Card,Expedited,57082 Glenn Dale,"Youngmouth,",LA,73738,USA,Shipped,108.57,24.53
ab4b15d0-6bb2-4747-85d5-3530278cd21b,1e0b164d-e44a-4f66-9236-15bc68951e21,b048eb35-0c7f-4115-b54e-080abe85bd8b,2025-09-03T20:19:45,288.95,2,Credit Card,Standard Ground,04622 Marshall Plain Suite 132,"Johnsonberg,",MI,48012,USA,Returned,16.71,21.4
60fd1bfe-4df2-4029-b0c7-0533c60764fb,3dc37c29-0725-4114-b588-d1003faae40e,05af2706-1372-4e55-9364-49465e1a00dd,2025-08-02T09:35:13,262.3,1,Debit Card,Standard Ground,3063 Shea Fork Apt. 586,"Trujilloton,",GU,57801,USA,Delivered,99.07,19.43
bf74b950-c5a8-4f9e-88ab-ecc46848cfe1,9b7b7992-0ce5-4e01-97ab-690fdb021c70,128dd0d0-bc27-4bc3-b76d-e93401bc7587,2025-06-18T07:46:23,225.88,2,Credit Card,One‑Day,991 Jackson Crossing Apt. 925,"North Tammy,",NJ,26357,USA,Processing,20.19,16.73
f6359bef-5f91-431c-9334-7b2afd7f2001,5cd4f3a8-afc7-46f1-9ea1-3430acfa6500,4d89c356-d33b-4409-87a3-71a81d62f03e,2025-10-15T02:00:42,360.34,3,NetBanking,Standard Ground,18695 Cunningham Square,"Joneston,",IL,69144,USA,Delivered,59.26,26.69
45007863-2d67-4166-9208-bda1d5edb5bf,46482f45-ddec-4cbb-aca6-8e563f071c28,015caa36-0171-4773-a8d7-57853c6f01f1,2025-10-27T21:08:07,472.05,1,Debit Card,Two‑Day,46385 Jonathan Stream,"Robertshaven,",TX,38636,USA,Delivered,11.24,34.97
77874618-360b-4308-8455-9526588ad35c,2ab74f5d-5d2f-42c6-934c-f0f91f513f14,99f2abe0-8944-45ff-b49c-2e00a2122601,2025-07-27T23:41:33,1574.6,5,NetBanking,Standard Ground,1665 Thomas Skyway,"Lauriebury,",SC,55475,USA,Pending,574.69,116.64
38795357-10e0-40a0-8995-0d3c5a192010,068b4994-cbae-4b3e-b1f0-1973b164550b,04e60e29-5e3f-4358-8dfd-a721f3223549,2025-08-10T20:39:30,323.87,2,Debit Card,One‑Day,48047 Ryan Lakes,"Sanchezside,",AS,64912,USA,Processing,10.38,23.99
468a12fc-0d02-4a89-9d2c-624ec0082659,23976aa7-a091-4356-a926-9096d3f699f9,a347c34a-7bcb-45d1-82e0-a8b0bdac0699,2025-06-08T10:24:37,392.44,3,Credit Card,One‑Day,792 Cassandra Causeway,"Herrerashire,",MH,76305,USA,Delivered,83.6,29.07
fbf0f743-9b5e-4858-ab0d-9954296489f8,db4c2783-6407-4801-aaba-ae636da86583,2c9c16d3-26f8-47a2-af8b-22d6897e5d3a,2025-07-13T05:27:07,1197.72,5,Debit Card,Expedited,4075 Robert Bridge,"Nancymouth,",UT,77507,USA,Pending,358.7,88.72
d9509c8f-db8b-45f3-bc95-90e6a1f1bf2d,f93cc414-dcac-4099-9564-3b99f5c8c2e8,1321d45f-b9c2-414d-a4d7-b568462e5e85,2025-08-08T21:30:33,419.08,1,NetBanking,Two‑Day,5305 Kelley Green Apt. 970,"Lake Christopherside,",VA,84086,USA,Pending,79.28,31.04
b1946bf3-30fe-415b-9200-de3036694334,4a98b7eb-a5ee-4e3e-a1e2-ac91197e0fc7,ceec3eae-e951-41dd-b810-34a6aeb68227,2025-05-16T02:32:01,661.22,4,Credit Card,Standard Ground,2167 Moody Unions Suite 591,"North Carlamouth,",DE,28054,USA,Pending,211.04,48.98
c144c802-f462-451c-abe8-6baf6bbd305c,2966c7e7-66ec-48ce-8552-a2ef5b43f356,9b1cd191-7281-4904-bfb2-97c79709f66d,2025-09-28T01:51:10,324.89,3,Debit Card,One‑Day,679 Frye Tunnel Apt. 024,"New Christopher,",GA,15818,USA,Delivered,124.1,24.07
323d5a6a-018b-4749-b491-190849924ed6,b0c41561-50e0-4bd2-a6fb-1e99f50fcae8,ac7062e4-3a94-4fe6-a529-4dba22117e08,2025-05-29T17:16:20,118.42,4,Debit Card,Standard Ground,56529 Johnson Branch Suite 417,"Osborneside,",GU,00685,USA,Delivered,27.35,8.77
ebc3fa9c-d15b-4748-bd82-bff4231a5323,a93fc424-396c-40a1-9960-e6d4e71c68f4,0922e9ce-9f15-472c-8dae-a611973cb49b,2025-05-23T01:12:07,320.93,2,Credit Card,Standard Ground,902 Luna Viaduct,"New Aliciaville,",TX,44555,USA,Pending,48.94,23.77
e9463f84-c92e-4f48-b105-2fdf58004bed,584a8657-3472-4f01-b76f-16c8928a5cc5,10cade5e-1a55-491b-a03d-db8dd92aded3,2025-08-17T12:36:47,371.24,2,PayPal,One‑Day,380 Morgan Light,"West Antonio,",PA,21077,USA,Shipped,48.34,27.5
621ac6e7-2e84-49b5-a277-f1935eb9b00d,2870dcf2-2f36-4625-be6e-f1dad1ea3994,2eaa14be-af14-402b-a013-0379b6e14187,2025-08-05T08:36:38,458.98,2,Debit Card,Two‑Day,USS Greer,FPO,AA,14577,USA,Delivered,164.76,34.0
2cc76e14-651a-4123-bf70-d7c648431381,24ebd43f-4d5d-4c88-967a-2845e2dbbd71,7dd7edd9-650b-4e09-8290-ea0546f116d1,2025-10-07T21:12:17,337.5,1,PayPal,Standard Ground,396 Charles Trafficway,"Port Mitchellhaven,",NM,22219,USA,Delivered,61.32,25.0
88a1495a-3e6c-4921-b178-6e1fef5bf76b,53001c93-7873-4f21-9684-3286f6ab85fc,4a0ca727-41e0-414c-b301-c4659d51e536,2025-05-25T23:19:23,672.67,2,Debit Card,Standard Ground,471 Eric Overpass Apt. 631,"Chaseview,",ME,77451,USA,Returned,239.54,49.83
87a923d0-46ca-4a9b-8837-922ed5a303b6,f70c6890-de00-454f-be2f-81e1a6571722,f3b5aff5-984a-49cd-9fde-0f24891f7a29,2025-10-17T20:29:15,203.53,2,UPI,Expedited,2012 Campos Hills,"North Russell,",TN,20005,USA,Shipped,11.63,15.08
cf794056-2f9a-4f78-b60a-50b967c8e9c4,f7e2390d-c030-4ce4-ba59-5f8822a31e48,ffe8339f-3eda-4026-add9-ed67928f3bec,2025-08-14T09:21:15,45.44,1,Credit Card,Expedited,7544 Maxwell Mountains,"Kevinport,",AL,13973,USA,Pending,9.15,3.37
d041fc38-3ee7-42bb-9320-026857ab9979,1992a98d-f2ea-414d-ac74-efd61820f51b,6b6cc0dc-6556-47f7-8192-dc20cb0e873c,2025-07-29T17:34:30,83.82,1,Credit Card,Two‑Day,2795 Joseph Circle,"Baileybury,",OH,70606,USA,Pending,3.73,6.21
e474de7c-20d9-4fb4-a6d3-5c064ccc1f89,63a4baf9-2631-41f4-8864-c8298b6b61ac,045030c2-5082-48b6-8e41-2748081d3e5b,2025-08-21T07:43:26,1352.19,4,Debit Card,Two‑Day,5085 Diaz Estates Suite 075,"Lake David,",ID,86881,USA,Processing,316.97,100.16
ed3a2308-1608-4468-9200-c3d208dd80f2,b7adc290-b00c-4ba3-9276-5c8df84ceda9,8fe896b9-180d-4dee-b29f-ed72828b892e,2025-10-16T23:55:03,565.13,2,UPI,Two‑Day,85921 Richard Course Apt. 697,"Johnshire,",FM,21124,USA,Shipped,56.73,41.86
75aaddfb-d0f7-42a9-84d0-a1a7325703a6,da0b0e90-4946-4955-935a-1a7d911fd31b,1b540254-045f-44dd-83d4-129fd6e60730,2025-07-28T03:31:33,624.67,4,NetBanking,Standard Ground,54206 Robert Meadows Suite 880,"Jacksonburgh,",IA,21630,USA,Shipped,186.2,46.27
51935e0a-cd8b-4217-94bc-325607e4d5c3,b84acf16-faa3-412c-9094-7e0bbbb647e4,7d27fa0c-6769-4eb8-98d0-106e6abd3f85,2025-10-15T17:41:41,479.55,3,Credit Card,Expedited,8715 James Well,"New Elizabeth,",UT,87636,USA,Delivered,96.51,35.52
fc7aff62-ea61-438d-a374-966ebc428d94,ea3e2700-335a-4612-85f7-5a40a7f530d0,624e0fb6-a12c-443c-9bc1-b232982d25c3,2025-10-31T20:43:04,264.39,3,PayPal,Expedited,8211 Pena Corner,"New Christopher,",GU,91356,USA,Processing,104.78,19.58
9b9e2adc-350c-423e-9dd1-2095662e9214,27fb4153-a91a-48ca-903a-acbca5854105,7b7b556e-895a-4696-ac3c-2b064a6719a7,2025-07-29T00:27:34,255.88,4,UPI,One‑Day,9721 Alexander Ferry Suite 706,"North Brendan,",MD,27780,USA,Delivered,98.31,18.95
2233816d-f685-4ca8-9e38-a2ab42011bcd,01dfdcbb-c302-49ac-a1a3-b49f6b14c8e5,ce68e4fd-4b88-4d9d-8b20-ec9b3151be61,2025-08-06T17:27:54,137.86,2,UPI,Standard Ground,3070 Summers Glen Suite 993,"West David,",CT,56683,USA,Delivered,48.05,10.21
a168441d-e01b-4582-a7b1-88060832bc89,ed89da10-298a-4228-9f31-9b92308ba88a,a3509a2a-d05b-4ed0-b816-9de35daf829d,2025-06-28T01:09:47,864.01,3,PayPal,Two‑Day,500 Christopher Lodge Suite 679,"Andersonport,",SC,35272,USA,Processing,171.36,64.0
0c24476d-1d06-482c-b8ea-31ffd0e21687,c7eac38f-4f97-45a2-ab51-e0c2ea9e1401,b7e7c4c9-94ee-4309-95ec-6120ceeaabec,2025-09-16T13:17:24,251.52,2,Credit Card,Two‑Day,875 Michael Junction Apt. 264,"Lake Kelly,",GA,46918,USA,Returned,68.41,18.63
30882229-94f0-4a72-8259-0cced5c44a53,8f8166fb-f400-407c-bfcc-642c156cc69f,dc77e68d-5a7c-45bc-b7bc-036c4931e630,2025-07-15T06:39:27,407.56,4,PayPal,One‑Day,654 Sharp Plains,"Rayville,",GA,21565,USA,Returned,158.87,30.19
8f3f649b-1746-4341-aee5-f2807293a26f,473b3c91-a1f5-4fe8-9934-aa4f7f76c8f3,b2226308-c24e-43bc-89ea-1df91c2b9594,2025-05-21T07:14:57,191.93,1,NetBanking,One‑Day,94633 Hannah Locks,"Sheilaport,",ME,70050,USA,Pending,13.13,14.22
563192d0-9d77-42d7-bcb0-397b5e1b5a47,308046d8-8d40-446d-b474-250778656e6e,10dfd2d5-cd07-476a-b3cc-89d914014128,2025-08-12T12:03:54,248.65,2,NetBanking,One‑Day,6210 John Turnpike Suite 458,"Pinedahaven,",CA,46894,USA,Processing,66.93,18.42
e57450f6-88dd-403a-868b-f34d7173a123,197bc4d6-dc44-464d-8ba6-61f42ff68302,39e57e71-4173-4b99-8b33-bce0e22ac75d,2025-07-11T17:38:10,62.53,1,UPI,Two‑Day,87552 Lynch Underpass Suite 908,"Merrittton,",AR,40989,USA,Processing,0.82,4.63
37d4404a-7302-4a9a-ad12-e95128e08d6f,a2f249c2-c2da-4f39-8a0b-1e6c3634bc22,3b2dd086-5695-4e09-87d4-c4b6e5e759b6,2025-05-23T00:20:37,1547.78,5,Credit Card,Two‑Day,463 Rachel Ridges Apt. 835,"South Jonathonfurt,",LA,51862,USA,Shipped,84.27,114.65
017ee97e-3243-45e0-b398-ecdddd0a78b1,17ae8766-d95a-4a1b-a76f-7d00fa389874,2f7521ad-e133-41a1-b402-869270fc238c,2025-05-09T14:43:57,275.58,2,PayPal,Expedited,61670 David Shoal,"East Brianton,",MN,09147,USA,Delivered,7.35,20.41
d7bd435f-a3e4-4b81-9c52-2d8006568ad7,09ffd4cc-fdb2-4768-b634-a6b11f62b572,6e32838c-fc34-46bb-9316-f9d56f5c88e5,2025-08-15T01:07:27,2587.08,5,UPI,Standard Ground,9239 Samuel Roads,"Jeannechester,",OH,12725,USA,Returned,44.51,191.64
5f3ea991-d683-4882-9695-e4634e6d9d87,3e46e9d2-0d12-451c-9b7d-441ed0f5fafb,4f429724-f0b3-44c0-8c26-4a9881b73f10,2025-09-27T11:30:46,564.95,5,PayPal,Two‑Day,1225 Hale Glens,"Michaelshire,",NJ,23106,USA,Returned,98.3,41.85
18d6d2ac-0d9b-405a-84bb-2018b11caed2,cdd1cac8-1eeb-441d-bb48-25e1f71a0932,f7e1c529-51c8-42c4-baf6-a7d9fd38ec36,2025-09-05T04:57:26,422.53,2,NetBanking,One‑Day,78559 Tyler Road Suite 407,"South Tamarachester,",MN,05995,USA,Shipped,41.65,31.3
b2aaca73-9fb5-4809-998b-c1551a0862a4,8b6f1338-b446-4581-88fb-7a47b6e44859,2d69d424-487f-48f2-859e-eafd867073ed,2025-09-29T23:29:19,1019.0,5,UPI,Two‑Day,390 Bailey Walk Suite 526,"South Annaport,",WI,06005,USA,Processing,192.63,75.48
4ff116b8-cac8-4ef3-a655-857c0848b47e,6119a6c0-1474-4f75-ab5f-c389cf009308,49720cf8-0525-4359-84af-95d93e823d10,2025-09-04T21:29:49,862.91,3,NetBanking,Standard Ground,0173 Anna Estates Apt. 406,"Port David,",DC,14164,USA,Shipped,305.49,63.92
62dc8613-e6b4-4e7c-9272-7908d735292a,67327b01-0359-44ed-8ff7-304cca28196c,2e8125ba-66bc-4613-a449-f97ca14b6231,2025-08-05T20:56:53,400.79,2,PayPal,One‑Day,Unit 2630 Box 7477,DPO,AP,39869,USA,Returned,19.64,29.69
584a2b8a-35d2-42dc-a6af-12b4b806133b,22825b41-5e4b-4774-851f-8cbbf894f0ec,5aa8550e-ef86-468c-804e-95503ebd71a0,2025-09-12T15:11:38,813.02,3,NetBanking,Two‑Day,63962 Goodman View Suite 938,"Troyfurt,",NC,34569,USA,Pending,131.21,60.22
e4ce6709-74b4-4639-a854-4a85c0d8ee36,b6deef9e-d87f-4cdb-a800-4cf2cece43f0,275dc5ef-7219-411f-a8fb-b3280d60085a,2025-07-27T21:03:24,919.95,4,UPI,Expedited,683 Lopez Stream,"North Robert,",CO,85112,USA,Shipped,202.75,68.14
376c1236-a486-4489-b493-ffdc1a661ec9,1f09ea28-49c9-45f8-a4d6-a6777897bfa1,f16277bb-369b-41c3-b9aa-5c86c9abc218,2025-07-08T22:24:10,60.49,2,NetBanking,Standard Ground,Unit 3570 Box 4634,DPO,AA,83365,USA,Returned,10.15,4.48
34ab07f7-78a3-43db-a134-83e716287bcb,b22aa44a-5ac1-445a-9202-2374f9ef5187,187fcc52-1823-4419-bad3-144f6bc65dc8,2025-10-03T04:25:20,1755.49,4,NetBanking,Two‑Day,4565 Ortega Terrace,"West Susan,",VA,39085,USA,Shipped,302.11,130.04
91ba2a72-4781-44d1-a31e-a90f48ec1e6c,4201ae2a-29b7-4097-a41f-fcd7fe7ee73f,bea47d7e-7cb0-4732-8b63-154e59ecd46b,2025-08-30T03:33:41,44.87,1,Debit Card,Expedited,521 Jacob Brook,"Williamchester,",AK,82795,USA,Shipped,16.67,3.32
971956e2-46c4-47c4-8eac-7310d335a677,faf29564-b631-457d-82d3-460788d672c0,1a5614c6-61c3-40c7-ae24-7fc6b33d2c9e,2025-09-06T22:15:36,849.05,4,NetBanking,Expedited,4841 Tracy Inlet,"Port James,",HI,29975,USA,Delivered,188.88,62.89
5d64065f-42ca-4eab-816b-222f062ca4ea,fbbf9fe4-a868-4e5c-a10f-55e8e82a0d8d,9dcac7fd-ab33-47f4-848e-7b27aac30a44,2025-05-25T15:36:58,252.29,3,Credit Card,Standard Ground,226 Camacho Lake Suite 299,"Castilloton,",MI,35479,USA,Processing,35.44,18.69
54853449-bc65-46f4-9364-fb8caef5a618,ace2bff3-3362-40d9-9ee3-9e39d992f92b,3db17258-e909-4554-b308-2cb51dc2c80c,2025-09-01T02:06:04,2309.86,5,UPI,Expedited,7984 Young Track,"Reedberg,",DC,47850,USA,Shipped,265.54,171.1
50a44a1f-3502-40e9-b3e7-6638d16f0c89,c77facb3-f179-46e8-910e-48dae401f934,cf2bee6d-0ddb-4ac9-a98e-e709711c80c4,2025-08-07T12:09:44,361.11,1,PayPal,One‑Day,0432 Francis Parkway,"Sarahborough,",SC,50926,USA,Pending,67.44,26.75
c70c5df2-9c7e-436a-a7e7-f81259a6687c,5ccdbb6a-4c95-40f8-89c4-5db1b4b30136,17b2bf1b-8018-4ac6-a884-ddb66d4a042e,2025-08-22T10:22:56,324.59,3,Debit Card,One‑Day,69825 Stephen View Apt. 761,"New Timothy,",MS,84294,USA,Pending,17.27,24.04
b22df149-ba55-4487-8dd7-f62e9c0a8558,8e17666b-9760-484e-b9dd-2526aadd78f7,de75e724-8edd-4a88-b831-67fe65faeb7f,2025-06-30T04:30:08,737.65,2,PayPal,One‑Day,64522 Proctor Crest,"West Tina,",HI,30571,USA,Shipped,4.15,54.64
cfc8457d-0710-4233-97c6-c47557ee2ce9,3711417c-773a-4768-a887-09425153f8f3,91d0426e-3bc2-4a7d-962e-d109b6aeae95,2025-09-20T00:59:22,288.92,1,NetBanking,Two‑Day,Unit 7985 Box 6849,DPO,AE,70581,USA,Pending,45.26,21.4
c2ad5365-982c-450f-875f-68d6ac2aa234,eba4625f-8aba-46fd-b9fd-a2144a3bc392,f0918e2b-08ad-461f-8da1-c912e6163145,2025-08-16T04:39:19,100.87,1,Credit Card,One‑Day,07065 Strickland Ferry,"Jessicafurt,",NH,08049,USA,Returned,16.21,7.47
40dfe080-9962-4962-8e57-dc6532b19bd1,b8a4b7d6-a812-44a0-bcf1-cbe8fabcea87,965ceee9-91a2-4d41-a70b-68de070e513e,2025-10-02T07:09:44,136.78,2,NetBanking,Two‑Day,4172 Thomas Stravenue,"Lake Adam,",NJ,80486,USA,Pending,35.51,10.13
0e26f9ec-7af9-4175-8887-74ebb7ba1669,dd987c28-a9ca-42a3-91ed-9bbba7035427,18c6571b-8bba-4a67-ba92-c60b4708d0bb,2025-10-13T19:33:28,447.79,1,Debit Card,Standard Ground,930 Martin Causeway Apt. 297,"Joshuamouth,",PR,45289,USA,Processing,65.72,33.17
c3d8e98b-24f3-4367-a6cc-b7b78e771b24,05c3c322-a0f3-4edb-81d9-566edc99a80c,b2c8b79c-67c9-4090-8dcc-396b256dd1dd,2025-08-15T21:23:20,70.16,4,PayPal,One‑Day,56470 Malone Fort Apt. 516,"Johnsmouth,",VT,50518,USA,Delivered,10.4,5.2
ae286b44-6cf5-49b1-920a-d603e42b173f,48383eb4-0556-4a4e-864f-5b4ebcd94ea8,5bf5d85e-8c90-4414-a7ce-c3dc63f8322a,2025-10-07T10:45:14,154.49,5,Debit Card,One‑Day,36853 Amanda Mount Suite 221,"East Dustin,",AL,74177,USA,Processing,23.2,11.44
5c1955a4-effd-415b-a767-3db5b5f7531e,83c5ef89-a615-46ce-89ec-6051d7940126,f84bb9b8-532d-403f-a8f8-07f7b9d8499c,2025-10-06T11:18:13,399.82,1,Debit Card,One‑Day,21522 Alexander Glens,"Lake Nicholasborough,",OK,88578,USA,Shipped,117.28,29.62
437ec4e2-e6cd-4f32-a732-3600737601c9,558a5ec2-9425-499b-8206-4e9b2a4062cd,099e851f-9f7e-4868-aeaf-5c65d742a781,2025-11-01T01:38:19,435.24,5,Credit Card,Standard Ground,89863 Kelly Junctions,"Lake Christinaport,",NM,68457,USA,Pending,41.25,32.24
9755cc2e-db8f-4abd-810e-aa782f40c4ae,12fbe1c7-8280-4a2a-9ab3-3e0d2135e45a,3dbb729f-64c7-47b7-999f-73e9b74a9cce,2025-10-29T06:39:13,423.57,1,UPI,One‑Day,933 Steven Villages Apt. 567,"Courtneyborough,",SD,63167,USA,Shipped,92.7,31.38
e00363e3-1762-45f3-a61f-e2a5b72346ea,c534edf0-8093-4540-88ac-7b44d5c3f977,fee8bba4-cec4-4d74-b305-81498a505e5e,2025-05-15T20:28:44,4.97,1,Credit Card,Expedited,204 Johnson Turnpike Suite 470,"Garychester,",ID,55474,USA,Processing,1.2,0.37
7e67d474-7549-4bb3-ac0f-df405518f499,f594994d-05d9-4b0c-8080-66ac23217de7,925982c9-00c3-4382-a885-f04a54f03d28,2025-07-21T11:49:14,814.02,3,UPI,Standard Ground,37478 Johnson Groves,"South Richardhaven,",AK,85290,USA,Returned,196.41,60.3
301ba677-f351-473a-9cfa-20745368c377,622a56a4-d80a-4046-827b-b29e4ed26484,d995e0b1-411e-4b66-9d5f-511e745ce405,2025-10-28T22:45:09,207.23,1,PayPal,Expedited,33987 Vargas Mall Suite 928,"Whitneybury,",AK,44425,USA,Delivered,0.19,15.35
4be4549f-4932-4a74-a3c6-7688809a7af6,e0e46604-fb6d-4017-97e3-4c2008a9d75c,8ff84aad-2d00-46b0-b9f9-2558e6fe4fb9,2025-05-09T04:19:43,8.69,1,Credit Card,Standard Ground,231 Christopher Falls Apt. 610,"South Nancy,",NJ,07270,USA,Processing,0.15,0.64
2eeca7b0-c0bc-4901-8b18-14c925477746,12caa8cd-bc90-454c-b04e-a56638be6893,65b10389-d534-4725-80ff-6c812617d282,2025-09-18T12:35:55,147.03,2,UPI,Expedited,25442 Michael Alley Apt. 864,"Port Leslie,",GU,70860,USA,Returned,4.94,10.89
8df81cec-ddb1-4072-b1e4-52932ee532bc,1e2d0def-d7c5-4328-baa8-f53e2540e85b,0b57e270-3cea-4b12-a3bb-513f2e2e637f,2025-05-12T02:35:30,131.2,1,Credit Card,Standard Ground,Unit 2565 Box 6638,DPO,AP,84500,USA,Returned,41.24,9.72
6a412bfe-4be8-4fb4-bf45-f10ad0fb9b04,3dba015e-0d2e-46ab-92d5-3b9c88638789,bcdf2f3c-6d35-4b69-9b9c-30b65d64141e,2025-10-05T12:14:38,330.19,1,PayPal,Standard Ground,9146 Johnson Rapid Apt. 952,"North Johnport,",SD,82971,USA,Pending,62.57,24.46
17bcd694-23e6-4c5b-ab5d-86afaef9c543,783cded3-d1d3-4845-bd02-d8af8beedf19,426f197f-e3a1-46e4-9302-44dcf90b66f8,2025-08-13T18:45:14,1720.94,4,UPI,Standard Ground,9418 Jennifer Radial Suite 320,"Aaronfurt,",IL,48172,USA,Pending,240.02,127.48
60e09b27-b2b5-4d17-a3f7-fb7bebe738b6,8355f70f-5fde-47a2-89d7-0271b0be455b,c9cff1a2-7717-40af-9bbf-ffc81e511647,2025-05-21T00:03:23,141.69,1,UPI,Expedited,004 Sara Loaf,"Lake Joan,",AZ,00522,USA,Processing,13.21,10.5
b97695b8-e364-4a16-821d-c064f6a267a8,e0f3df95-9f6d-4523-a4c1-0d6cc107fc82,5be611f8-99c1-437d-a644-e6306dc1904f,2025-05-26T22:14:46,407.99,5,NetBanking,One‑Day,9607 Alexandra Views,"South Katherine,",PA,03964,USA,Shipped,18.03,30.22
58a0e156-8d4c-4e0e-bbe4-9284a42b994e,782180a6-d35b-4209-b3f9-4795b93038f5,eb934edf-33a4-4146-8077-06359233b825,2025-07-08T02:51:26,714.74,2,NetBanking,One‑Day,048 Thomas Plains,"Lake Megan,",NH,61717,USA,Pending,251.18,52.94
bd1ef928-8f25-4a76-891e-75acafa0810e,dff56701-542d-4a6b-9549-7e99e300d75b,d277ce3e-bc05-4724-9fbd-15e4ffd68784,2025-10-26T14:03:35,943.69,4,UPI,Standard Ground,8639 Gutierrez Street Suite 170,"Williamschester,",MN,19478,USA,Processing,29.41,69.9
f340c1e6-9254-45ba-b67a-fd60ce8fdbed,cc6ad8c5-cff5-47db-876f-3f0f801ba569,0fbd8640-6f68-44f5-a08d-5aa7b9df3c6a,2025-10-10T07:49:56,384.08,3,NetBanking,One‑Day,408 Hannah Overpass,"West Christophertown,",NH,34360,USA,Shipped,35.36,28.45
1ae8e535-e78f-40ea-8a41-7abe2dda4de7,7cd2646f-d991-4ac0-b86d-7252b52e98cc,85ef7ba3-3b06-4288-93a2-da626e163f6c,2025-06-27T15:28:13,70.51,3,Debit Card,Standard Ground,18415 Joseph Via,"Lynchmouth,",AL,74764,USA,Returned,3.23,5.22
15f3d964-e7f6-4be7-b387-9bf993565a92,c211520d-b392-4bbe-98d8-b8ac0c49d6db,6c24f69b-d094-4621-8242-dff8cc9acfe2,2025-06-25T07:21:32,742.45,2,NetBanking,Standard Ground,50740 Adams Vista,"East Julian,",FM,95584,USA,Shipped,229.33,55.0
2f07757a-c146-4c81-a902-cf52ad07b007,1087f61b-f788-403a-9750-291a576dd206,b6126157-96b1-44d2-a833-eede2b1bbe4b,2025-07-07T23:43:38,1668.34,4,Credit Card,Expedited,689 John Trace Suite 286,"Lake Jonathanberg,",WY,28267,USA,Shipped,351.36,123.58
